ssh://douwenjie@49.233.47.164:6000/home/c404/data2/douwenjie/.conda/envs/torch/bin/python -u /home/c404/data2/douwenjie/EV_GCN/train_eval_evgcn.py --train=1
 Using GPU in torch
==========       CONFIG      =============
train:1
use_cpu:False
hgc:256
lg:6
lr:0.002
wd:0.0005
num_iter:600
edropout:0.3
dropout:0.4
num_classes:2
ckpt_path:./save_models/ev_gcn
time:230102
device:cuda:1
==========     CONFIG END    =============


===> Phase is train.
  Loading dataset ...

========================== Fold 0 ==========================
  Constructing graph data...
  Number of training samples 783
  Start training...

Epoch: 0,	ce loss: 0.83549,	train acc: 0.43806
Epoch: 120,	ce loss: 0.62122,	train acc: 0.67561
Epoch: 121,	ce loss: 0.59713,	train acc: 0.69604
Epoch: 122,	ce loss: 0.60225,	train acc: 0.67816
Epoch: 123,	ce loss: 0.61384,	train acc: 0.66411
Epoch: 124,	ce loss: 0.61141,	train acc: 0.66794
Epoch: 125,	ce loss: 0.61750,	train acc: 0.66539
Epoch: 126,	ce loss: 0.60014,	train acc: 0.68710
Epoch: 127,	ce loss: 0.61959,	train acc: 0.67178
Epoch: 128,	ce loss: 0.60665,	train acc: 0.69349
Epoch: 129,	ce loss: 0.61138,	train acc: 0.66667
Epoch: 130,	ce loss: 0.61748,	train acc: 0.68455
Epoch: 131,	ce loss: 0.60739,	train acc: 0.67944
Epoch: 132,	ce loss: 0.61099,	train acc: 0.68455
Epoch: 133,	ce loss: 0.63630,	train acc: 0.65006
Epoch: 134,	ce loss: 0.60629,	train acc: 0.67561
Epoch: 135,	ce loss: 0.62064,	train acc: 0.66922
Epoch: 136,	ce loss: 0.61485,	train acc: 0.68072
Epoch: 137,	ce loss: 0.60886,	train acc: 0.67050
Epoch: 138,	ce loss: 0.60038,	train acc: 0.69093
Epoch: 139,	ce loss: 0.59423,	train acc: 0.69476
Epoch: 140,	ce loss: 0.61488,	train acc: 0.68838
Epoch: 141,	ce loss: 0.60368,	train acc: 0.67178
Epoch: 142,	ce loss: 0.60786,	train acc: 0.68327
Epoch: 143,	ce loss: 0.59934,	train acc: 0.69221
Epoch: 144,	ce loss: 0.59829,	train acc: 0.68710
Epoch: 145,	ce loss: 0.60768,	train acc: 0.67944
Epoch: 146,	ce loss: 0.61180,	train acc: 0.67944
Epoch: 147,	ce loss: 0.59715,	train acc: 0.68455
Epoch: 148,	ce loss: 0.58770,	train acc: 0.71137
Epoch: 149,	ce loss: 0.58548,	train acc: 0.70498
Epoch: 150,	ce loss: 0.58807,	train acc: 0.70498
Epoch: 151,	ce loss: 0.58766,	train acc: 0.71264
Epoch: 152,	ce loss: 0.59259,	train acc: 0.68710
Epoch: 153,	ce loss: 0.57958,	train acc: 0.70370
Epoch: 154,	ce loss: 0.57215,	train acc: 0.72031
Epoch: 155,	ce loss: 0.56636,	train acc: 0.69476
Epoch: 156,	ce loss: 0.57806,	train acc: 0.68966
Epoch: 157,	ce loss: 0.56822,	train acc: 0.72158
Epoch: 158,	ce loss: 0.57028,	train acc: 0.72542
Epoch: 159,	ce loss: 0.53356,	train acc: 0.76501
Epoch: 160,	ce loss: 0.53290,	train acc: 0.73691
Epoch: 161,	ce loss: 0.53217,	train acc: 0.74457
Epoch: 162,	ce loss: 0.52921,	train acc: 0.74840
Epoch: 163,	ce loss: 0.52171,	train acc: 0.75862
Epoch: 164,	ce loss: 0.48316,	train acc: 0.78416
Epoch: 165,	ce loss: 0.47423,	train acc: 0.78161
Epoch: 166,	ce loss: 0.46938,	train acc: 0.79693
Epoch: 167,	ce loss: 0.48891,	train acc: 0.79566
Epoch: 168,	ce loss: 0.42479,	train acc: 0.82503
Epoch: 169,	ce loss: 0.44007,	train acc: 0.79183
Epoch: 170,	ce loss: 0.39487,	train acc: 0.82631
Epoch: 171,	ce loss: 0.42415,	train acc: 0.82248
Epoch: 172,	ce loss: 0.35266,	train acc: 0.84674
Epoch: 173,	ce loss: 0.40505,	train acc: 0.81226
Epoch: 174,	ce loss: 0.38906,	train acc: 0.84547
Epoch: 175,	ce loss: 0.37063,	train acc: 0.83780
Epoch: 176,	ce loss: 0.33359,	train acc: 0.85185
Epoch: 177,	ce loss: 0.33233,	train acc: 0.86590
Epoch: 178,	ce loss: 0.32599,	train acc: 0.85824
Epoch: 179,	ce loss: 0.33486,	train acc: 0.84674
Epoch: 180,	ce loss: 0.30257,	train acc: 0.86845
Epoch: 181,	ce loss: 0.32787,	train acc: 0.85696
Epoch: 182,	ce loss: 0.27109,	train acc: 0.89655
Epoch: 183,	ce loss: 0.32700,	train acc: 0.85313
Epoch: 184,	ce loss: 0.26934,	train acc: 0.89911
Epoch: 185,	ce loss: 0.28337,	train acc: 0.88761
Epoch: 186,	ce loss: 0.27768,	train acc: 0.88250
Epoch: 187,	ce loss: 0.30856,	train acc: 0.85057
Epoch: 188,	ce loss: 0.27686,	train acc: 0.87995
Epoch: 189,	ce loss: 0.31123,	train acc: 0.87612
Epoch: 190,	ce loss: 0.28096,	train acc: 0.87229
Epoch: 191,	ce loss: 0.25375,	train acc: 0.88761
Epoch: 192,	ce loss: 0.26137,	train acc: 0.89272
Epoch: 193,	ce loss: 0.24901,	train acc: 0.90677
Epoch: 194,	ce loss: 0.25662,	train acc: 0.89400
Epoch: 195,	ce loss: 0.25965,	train acc: 0.87484
Epoch: 196,	ce loss: 0.24028,	train acc: 0.90677
Epoch: 197,	ce loss: 0.22439,	train acc: 0.91826
Epoch: 198,	ce loss: 0.20995,	train acc: 0.92720
Epoch: 199,	ce loss: 0.20536,	train acc: 0.91699
Epoch: 200,	ce loss: 0.24862,	train acc: 0.89272
Epoch: 201,	ce loss: 0.24522,	train acc: 0.89272
Epoch: 202,	ce loss: 0.25243,	train acc: 0.90166
Epoch: 203,	ce loss: 0.23525,	train acc: 0.90549
Epoch: 204,	ce loss: 0.17229,	train acc: 0.92976
Epoch: 205,	ce loss: 0.21896,	train acc: 0.91188
Epoch: 206,	ce loss: 0.21108,	train acc: 0.91060
Epoch: 207,	ce loss: 0.20604,	train acc: 0.91571
Epoch: 208,	ce loss: 0.21140,	train acc: 0.90805
Epoch: 209,	ce loss: 0.19948,	train acc: 0.92593
Epoch: 210,	ce loss: 0.23660,	train acc: 0.90294
Epoch: 211,	ce loss: 0.20792,	train acc: 0.90677
Epoch: 212,	ce loss: 0.20686,	train acc: 0.91571
Epoch: 213,	ce loss: 0.18755,	train acc: 0.93103
Epoch: 214,	ce loss: 0.16825,	train acc: 0.94253
Epoch: 215,	ce loss: 0.16061,	train acc: 0.93231
Epoch: 216,	ce loss: 0.17591,	train acc: 0.92720
Epoch: 217,	ce loss: 0.17130,	train acc: 0.93359
Epoch: 218,	ce loss: 0.15677,	train acc: 0.93359
Epoch: 219,	ce loss: 0.16430,	train acc: 0.92848
Epoch: 220,	ce loss: 0.14745,	train acc: 0.94125
Epoch: 221,	ce loss: 0.16885,	train acc: 0.93103
Epoch: 222,	ce loss: 0.15756,	train acc: 0.93487
Epoch: 223,	ce loss: 0.14795,	train acc: 0.93997
Epoch: 224,	ce loss: 0.19962,	train acc: 0.91571
Epoch: 225,	ce loss: 0.14428,	train acc: 0.94508
Epoch: 226,	ce loss: 0.15838,	train acc: 0.93997
Epoch: 227,	ce loss: 0.17293,	train acc: 0.92720
Epoch: 228,	ce loss: 0.16409,	train acc: 0.93997
Epoch: 229,	ce loss: 0.13189,	train acc: 0.93231
Epoch: 230,	ce loss: 0.14421,	train acc: 0.94381
Epoch: 231,	ce loss: 0.15144,	train acc: 0.94253
Epoch: 232,	ce loss: 0.12881,	train acc: 0.94636
Epoch: 233,	ce loss: 0.14368,	train acc: 0.93742
Epoch: 234,	ce loss: 0.13296,	train acc: 0.94381
Epoch: 235,	ce loss: 0.13479,	train acc: 0.94253
Epoch: 236,	ce loss: 0.13146,	train acc: 0.94381
Epoch: 237,	ce loss: 0.13461,	train acc: 0.94381
Epoch: 238,	ce loss: 0.17412,	train acc: 0.93231
Epoch: 239,	ce loss: 0.12182,	train acc: 0.95530
Epoch: 240,	ce loss: 0.15999,	train acc: 0.93231
Epoch: 241,	ce loss: 0.12569,	train acc: 0.94636
Epoch: 242,	ce loss: 0.11854,	train acc: 0.95275
Epoch: 243,	ce loss: 0.12053,	train acc: 0.95785
Epoch: 244,	ce loss: 0.11553,	train acc: 0.94764
Epoch: 245,	ce loss: 0.12762,	train acc: 0.94253
Epoch: 246,	ce loss: 0.12305,	train acc: 0.94891
Epoch: 247,	ce loss: 0.12080,	train acc: 0.95275
Epoch: 248,	ce loss: 0.10977,	train acc: 0.95019
Epoch: 249,	ce loss: 0.13360,	train acc: 0.94381
Epoch: 250,	ce loss: 0.13763,	train acc: 0.94764
Epoch: 251,	ce loss: 0.17416,	train acc: 0.93231
Epoch: 252,	ce loss: 0.16320,	train acc: 0.93614
Epoch: 253,	ce loss: 0.13738,	train acc: 0.94253
Epoch: 254,	ce loss: 0.15835,	train acc: 0.93997
Epoch: 255,	ce loss: 0.14956,	train acc: 0.93614
Epoch: 256,	ce loss: 0.12785,	train acc: 0.94764
Epoch: 257,	ce loss: 0.12993,	train acc: 0.95530
Epoch: 258,	ce loss: 0.15678,	train acc: 0.93487
Epoch: 259,	ce loss: 0.18841,	train acc: 0.92720
Epoch: 260,	ce loss: 0.11881,	train acc: 0.95785
Epoch: 261,	ce loss: 0.13400,	train acc: 0.95147
Epoch: 262,	ce loss: 0.14028,	train acc: 0.94891
Epoch: 263,	ce loss: 0.15027,	train acc: 0.94125
Epoch: 264,	ce loss: 0.13986,	train acc: 0.93359
Epoch: 265,	ce loss: 0.13187,	train acc: 0.95019
Epoch: 266,	ce loss: 0.11955,	train acc: 0.96424
Epoch: 267,	ce loss: 0.13343,	train acc: 0.95019
Epoch: 268,	ce loss: 0.20610,	train acc: 0.92082
Epoch: 269,	ce loss: 0.12361,	train acc: 0.95147
Epoch: 270,	ce loss: 0.13868,	train acc: 0.94125
Epoch: 271,	ce loss: 0.12792,	train acc: 0.95402
Epoch: 272,	ce loss: 0.15365,	train acc: 0.94381
Epoch: 273,	ce loss: 0.14241,	train acc: 0.94125
Epoch: 274,	ce loss: 0.14553,	train acc: 0.93870
Epoch: 275,	ce loss: 0.13250,	train acc: 0.95530
Epoch: 276,	ce loss: 0.15996,	train acc: 0.93614
Epoch: 277,	ce loss: 0.12602,	train acc: 0.94764
Epoch: 278,	ce loss: 0.13784,	train acc: 0.94381
Epoch: 279,	ce loss: 0.13412,	train acc: 0.95019
Epoch: 280,	ce loss: 0.17274,	train acc: 0.92593
Epoch: 281,	ce loss: 0.13692,	train acc: 0.94381
Epoch: 282,	ce loss: 0.14306,	train acc: 0.94508
Epoch: 283,	ce loss: 0.17385,	train acc: 0.93359
Epoch: 284,	ce loss: 0.12711,	train acc: 0.95785
Epoch: 285,	ce loss: 0.12899,	train acc: 0.94508
Epoch: 286,	ce loss: 0.12155,	train acc: 0.94891
Epoch: 287,	ce loss: 0.13796,	train acc: 0.94381
Epoch: 288,	ce loss: 0.11126,	train acc: 0.95785
Epoch: 289,	ce loss: 0.12275,	train acc: 0.95147
Epoch: 290,	ce loss: 0.11566,	train acc: 0.95785
Epoch: 291,	ce loss: 0.14691,	train acc: 0.93614
Epoch: 292,	ce loss: 0.11962,	train acc: 0.95147
Epoch: 293,	ce loss: 0.12082,	train acc: 0.96041
Epoch: 294,	ce loss: 0.09461,	train acc: 0.97190
Epoch: 295,	ce loss: 0.12223,	train acc: 0.94764
Epoch: 296,	ce loss: 0.13995,	train acc: 0.94125
Epoch: 297,	ce loss: 0.10868,	train acc: 0.95019
Epoch: 298,	ce loss: 0.13443,	train acc: 0.94636
Epoch: 299,	ce loss: 0.08129,	train acc: 0.96552
Epoch: 300,	ce loss: 0.13854,	train acc: 0.95402
Epoch: 301,	ce loss: 0.10079,	train acc: 0.96041
Epoch: 302,	ce loss: 0.11323,	train acc: 0.95785
Epoch: 303,	ce loss: 0.09939,	train acc: 0.96041
Epoch: 304,	ce loss: 0.11446,	train acc: 0.94764
Epoch: 305,	ce loss: 0.11031,	train acc: 0.95913
Epoch: 306,	ce loss: 0.12430,	train acc: 0.95402
Epoch: 307,	ce loss: 0.10847,	train acc: 0.95019
Epoch: 308,	ce loss: 0.08908,	train acc: 0.96296
Epoch: 309,	ce loss: 0.10763,	train acc: 0.96169
Epoch: 310,	ce loss: 0.11121,	train acc: 0.95913
Epoch: 311,	ce loss: 0.08369,	train acc: 0.96424
Epoch: 312,	ce loss: 0.08334,	train acc: 0.97063
Epoch: 313,	ce loss: 0.09021,	train acc: 0.96935
Epoch: 314,	ce loss: 0.10250,	train acc: 0.95530
Epoch: 315,	ce loss: 0.10378,	train acc: 0.96807
Epoch: 316,	ce loss: 0.14538,	train acc: 0.94891
Epoch: 317,	ce loss: 0.11025,	train acc: 0.95530
Epoch: 318,	ce loss: 0.11321,	train acc: 0.95658
Epoch: 319,	ce loss: 0.10621,	train acc: 0.95147
Epoch: 320,	ce loss: 0.11153,	train acc: 0.95147
Epoch: 321,	ce loss: 0.09188,	train acc: 0.97063
Epoch: 322,	ce loss: 0.09655,	train acc: 0.95913
Epoch: 323,	ce loss: 0.10133,	train acc: 0.96041
Epoch: 324,	ce loss: 0.10981,	train acc: 0.96169
Epoch: 325,	ce loss: 0.10206,	train acc: 0.96552
Epoch: 326,	ce loss: 0.10684,	train acc: 0.95785
Epoch: 327,	ce loss: 0.13535,	train acc: 0.95147
Epoch: 328,	ce loss: 0.06757,	train acc: 0.97318
Epoch: 329,	ce loss: 0.10002,	train acc: 0.95913
Epoch: 330,	ce loss: 0.10497,	train acc: 0.96169
Epoch: 331,	ce loss: 0.13271,	train acc: 0.93997
Epoch: 332,	ce loss: 0.10862,	train acc: 0.96041
Epoch: 333,	ce loss: 0.10553,	train acc: 0.96424
Epoch: 334,	ce loss: 0.09838,	train acc: 0.95402
Epoch: 335,	ce loss: 0.09189,	train acc: 0.96424
Epoch: 336,	ce loss: 0.08894,	train acc: 0.96679
Epoch: 337,	ce loss: 0.12026,	train acc: 0.95147
Epoch: 338,	ce loss: 0.09039,	train acc: 0.97318
Epoch: 339,	ce loss: 0.11132,	train acc: 0.95913
Epoch: 340,	ce loss: 0.10538,	train acc: 0.95913
Epoch: 341,	ce loss: 0.11223,	train acc: 0.95530
Epoch: 342,	ce loss: 0.13091,	train acc: 0.95913
Epoch: 343,	ce loss: 0.10552,	train acc: 0.96169
Epoch: 344,	ce loss: 0.09884,	train acc: 0.96296
Epoch: 345,	ce loss: 0.10920,	train acc: 0.95530
Epoch: 346,	ce loss: 0.10289,	train acc: 0.96296
Epoch: 347,	ce loss: 0.12358,	train acc: 0.94891
Epoch: 348,	ce loss: 0.12897,	train acc: 0.95147
Epoch: 349,	ce loss: 0.09445,	train acc: 0.96679
Epoch: 350,	ce loss: 0.11977,	train acc: 0.96041
Epoch: 351,	ce loss: 0.11511,	train acc: 0.95785
Epoch: 352,	ce loss: 0.13342,	train acc: 0.95019
Epoch: 353,	ce loss: 0.11317,	train acc: 0.96552
Epoch: 354,	ce loss: 0.10374,	train acc: 0.96296
Epoch: 355,	ce loss: 0.10109,	train acc: 0.96169
Epoch: 356,	ce loss: 0.12130,	train acc: 0.94891
Epoch: 357,	ce loss: 0.11672,	train acc: 0.95147
Epoch: 358,	ce loss: 0.11079,	train acc: 0.96169
Epoch: 359,	ce loss: 0.10455,	train acc: 0.96041
Epoch: 360,	ce loss: 0.15119,	train acc: 0.93870
Epoch: 361,	ce loss: 0.11509,	train acc: 0.96041
Epoch: 362,	ce loss: 0.10532,	train acc: 0.95913
Epoch: 363,	ce loss: 0.08709,	train acc: 0.96679
Epoch: 364,	ce loss: 0.15363,	train acc: 0.93487
Epoch: 365,	ce loss: 0.10601,	train acc: 0.95147
Epoch: 366,	ce loss: 0.12882,	train acc: 0.94636
Epoch: 367,	ce loss: 0.09200,	train acc: 0.96424
Epoch: 368,	ce loss: 0.10267,	train acc: 0.95785
Epoch: 369,	ce loss: 0.11515,	train acc: 0.95913
Epoch: 370,	ce loss: 0.09707,	train acc: 0.96424
Epoch: 371,	ce loss: 0.09018,	train acc: 0.96679
Epoch: 372,	ce loss: 0.09681,	train acc: 0.96296
Epoch: 373,	ce loss: 0.09176,	train acc: 0.96296
Epoch: 374,	ce loss: 0.14624,	train acc: 0.93614
Epoch: 375,	ce loss: 0.09926,	train acc: 0.96935
Epoch: 376,	ce loss: 0.11985,	train acc: 0.95785
Epoch: 377,	ce loss: 0.08302,	train acc: 0.96935
Epoch: 378,	ce loss: 0.10163,	train acc: 0.95658
Epoch: 379,	ce loss: 0.13040,	train acc: 0.95275
Epoch: 380,	ce loss: 0.12970,	train acc: 0.95275
Epoch: 381,	ce loss: 0.09809,	train acc: 0.96424
Epoch: 382,	ce loss: 0.13046,	train acc: 0.94764
Epoch: 383,	ce loss: 0.09140,	train acc: 0.97190
Epoch: 384,	ce loss: 0.12709,	train acc: 0.95019
Epoch: 385,	ce loss: 0.08644,	train acc: 0.97190
Epoch: 386,	ce loss: 0.11531,	train acc: 0.95402
Epoch: 387,	ce loss: 0.15548,	train acc: 0.95019
Epoch: 388,	ce loss: 0.10702,	train acc: 0.96169
Epoch: 389,	ce loss: 0.18087,	train acc: 0.93870
Epoch: 390,	ce loss: 0.11631,	train acc: 0.96296
Epoch: 391,	ce loss: 0.11333,	train acc: 0.95913
Epoch: 392,	ce loss: 0.09163,	train acc: 0.96935
Epoch: 393,	ce loss: 0.12926,	train acc: 0.95019
Epoch: 394,	ce loss: 0.09840,	train acc: 0.96296
Epoch: 395,	ce loss: 0.11098,	train acc: 0.95658
Epoch: 396,	ce loss: 0.07113,	train acc: 0.97063
Epoch: 397,	ce loss: 0.09411,	train acc: 0.96807
Epoch: 398,	ce loss: 0.13739,	train acc: 0.94381
Epoch: 399,	ce loss: 0.10920,	train acc: 0.96679
Epoch: 400,	ce loss: 0.10520,	train acc: 0.95530
Epoch: 401,	ce loss: 0.11862,	train acc: 0.95785
Epoch: 402,	ce loss: 0.08444,	train acc: 0.96807
Epoch: 403,	ce loss: 0.09646,	train acc: 0.97063
Epoch: 404,	ce loss: 0.09328,	train acc: 0.96296
Epoch: 405,	ce loss: 0.09954,	train acc: 0.96424
Epoch: 406,	ce loss: 0.15924,	train acc: 0.94125
Epoch: 407,	ce loss: 0.08807,	train acc: 0.97063
Epoch: 408,	ce loss: 0.14857,	train acc: 0.94253
Epoch: 409,	ce loss: 0.13822,	train acc: 0.94508
Epoch: 410,	ce loss: 0.09607,	train acc: 0.95785
Epoch: 411,	ce loss: 0.15110,	train acc: 0.94508
Epoch: 412,	ce loss: 0.08835,	train acc: 0.97063
Epoch: 413,	ce loss: 0.12250,	train acc: 0.95402
Epoch: 414,	ce loss: 0.08783,	train acc: 0.96169
Epoch: 415,	ce loss: 0.07658,	train acc: 0.97318
Epoch: 416,	ce loss: 0.11394,	train acc: 0.95530
Epoch: 417,	ce loss: 0.12449,	train acc: 0.94764
Epoch: 418,	ce loss: 0.09274,	train acc: 0.96169
Epoch: 419,	ce loss: 0.10998,	train acc: 0.95147
Epoch: 420,	ce loss: 0.09313,	train acc: 0.96552
Epoch: 421,	ce loss: 0.10899,	train acc: 0.96424
Epoch: 422,	ce loss: 0.09122,	train acc: 0.96552
Epoch: 423,	ce loss: 0.10794,	train acc: 0.96296
Epoch: 424,	ce loss: 0.12350,	train acc: 0.95402
Epoch: 425,	ce loss: 0.11805,	train acc: 0.95019
Epoch: 426,	ce loss: 0.11808,	train acc: 0.95913
Epoch: 427,	ce loss: 0.08424,	train acc: 0.96679
Epoch: 428,	ce loss: 0.13671,	train acc: 0.96807
Epoch: 429,	ce loss: 0.13058,	train acc: 0.95147
Epoch: 430,	ce loss: 0.10912,	train acc: 0.95147
Epoch: 431,	ce loss: 0.12493,	train acc: 0.95530
