ssh://douwenjie@49.233.47.164:6000/home/c404/data2/douwenjie/.conda/envs/torch/bin/python -u /home/c404/data2/douwenjie/EV_GCN/train_eval_evgcn.py --train=1
 Using GPU in torch
==========       CONFIG      =============
train:1
use_cpu:False
hgc:256
lg:6
lr:0.005
wd:0.0005
num_iter:600
edropout:0.3
dropout:0.4
num_classes:2
ckpt_path:./save_models/ev_gcn
time:230102
device:cuda:1
==========     CONFIG END    =============


===> Phase is train.
  Loading dataset ...

========================== Fold 0 ==========================
  Constructing graph data...
  Number of training samples 783
  Start training...

Epoch: 0,	ce loss: 0.83549,	train acc: 0.43806
Epoch: 73,	ce loss: 0.64160,	train acc: 0.66922
Epoch: 74,	ce loss: 0.63454,	train acc: 0.67050
Epoch: 75,	ce loss: 0.64744,	train acc: 0.64112
Epoch: 76,	ce loss: 0.63190,	train acc: 0.67561
Epoch: 77,	ce loss: 0.64144,	train acc: 0.65262
Epoch: 78,	ce loss: 0.63723,	train acc: 0.65900
Epoch: 79,	ce loss: 0.63912,	train acc: 0.65773
Epoch: 80,	ce loss: 0.62657,	train acc: 0.68966
Epoch: 81,	ce loss: 0.63412,	train acc: 0.66284
Epoch: 82,	ce loss: 0.63576,	train acc: 0.66539
Epoch: 83,	ce loss: 0.65587,	train acc: 0.67561
/home/c404/data2/douwenjie/.conda/envs/torch/lib/python3.9/site-packages/sklearn/metrics/_classification.py:1334: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 due to no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
Epoch: 84,	ce loss: 0.63903,	train acc: 0.66284
Epoch: 85,	ce loss: 0.62907,	train acc: 0.67050
Epoch: 86,	ce loss: 0.63666,	train acc: 0.65645
Epoch: 87,	ce loss: 0.62098,	train acc: 0.67561
Epoch: 88,	ce loss: 0.61702,	train acc: 0.67816
Epoch: 89,	ce loss: 0.64073,	train acc: 0.65517
Epoch: 90,	ce loss: 0.64409,	train acc: 0.65773
Epoch: 91,	ce loss: 0.63481,	train acc: 0.66922
Epoch: 92,	ce loss: 0.63196,	train acc: 0.66794
Epoch: 93,	ce loss: 0.62903,	train acc: 0.67050
Epoch: 94,	ce loss: 0.63262,	train acc: 0.65390
Epoch: 95,	ce loss: 0.62859,	train acc: 0.66411
Epoch: 96,	ce loss: 0.62630,	train acc: 0.67050
Epoch: 97,	ce loss: 0.62427,	train acc: 0.68199
Epoch: 98,	ce loss: 0.61742,	train acc: 0.67688
Epoch: 99,	ce loss: 0.63972,	train acc: 0.65645
Epoch: 100,	ce loss: 0.62816,	train acc: 0.66411
Epoch: 101,	ce loss: 0.62247,	train acc: 0.66284
Epoch: 102,	ce loss: 0.62462,	train acc: 0.66411
Epoch: 103,	ce loss: 0.60456,	train acc: 0.68582
Epoch: 104,	ce loss: 0.61247,	train acc: 0.68455
Epoch: 105,	ce loss: 0.62351,	train acc: 0.67944
Epoch: 106,	ce loss: 0.61112,	train acc: 0.66922
Epoch: 107,	ce loss: 0.63393,	train acc: 0.65773
Epoch: 108,	ce loss: 0.61007,	train acc: 0.66922
Epoch: 109,	ce loss: 0.60689,	train acc: 0.66922
Epoch: 110,	ce loss: 0.61445,	train acc: 0.68582
Epoch: 111,	ce loss: 0.60590,	train acc: 0.68582
Epoch: 112,	ce loss: 0.61355,	train acc: 0.67688
Epoch: 113,	ce loss: 0.60756,	train acc: 0.68966
Epoch: 114,	ce loss: 0.60371,	train acc: 0.67816
Epoch: 115,	ce loss: 0.59720,	train acc: 0.67178
Epoch: 116,	ce loss: 0.60357,	train acc: 0.67433
Epoch: 117,	ce loss: 0.62067,	train acc: 0.65773
Epoch: 118,	ce loss: 0.59447,	train acc: 0.69349
Epoch: 119,	ce loss: 0.58105,	train acc: 0.71264
Epoch: 120,	ce loss: 0.56788,	train acc: 0.71648
Epoch: 121,	ce loss: 0.55930,	train acc: 0.73308
Epoch: 122,	ce loss: 0.55025,	train acc: 0.72669
Epoch: 123,	ce loss: 0.54045,	train acc: 0.75607
Epoch: 124,	ce loss: 0.52098,	train acc: 0.75734
Epoch: 125,	ce loss: 0.51500,	train acc: 0.76245
Epoch: 126,	ce loss: 0.47125,	train acc: 0.81354
Epoch: 127,	ce loss: 0.46556,	train acc: 0.80843
Epoch: 128,	ce loss: 0.47546,	train acc: 0.78416
Epoch: 129,	ce loss: 0.50407,	train acc: 0.78799
Epoch: 130,	ce loss: 0.46292,	train acc: 0.78544
Epoch: 131,	ce loss: 0.53584,	train acc: 0.78544
Epoch: 132,	ce loss: 0.48598,	train acc: 0.75351
Epoch: 133,	ce loss: 0.56484,	train acc: 0.72286
Epoch: 134,	ce loss: 0.55038,	train acc: 0.72542
Epoch: 135,	ce loss: 0.51614,	train acc: 0.75607
Epoch: 136,	ce loss: 0.44154,	train acc: 0.81098
Epoch: 137,	ce loss: 0.59076,	train acc: 0.71648
Epoch: 138,	ce loss: 0.50405,	train acc: 0.74968
Epoch: 139,	ce loss: 0.52355,	train acc: 0.74840
Epoch: 140,	ce loss: 0.52646,	train acc: 0.75607
Epoch: 141,	ce loss: 0.53410,	train acc: 0.74840
Epoch: 142,	ce loss: 0.54238,	train acc: 0.74457
Epoch: 143,	ce loss: 0.56265,	train acc: 0.73308
Epoch: 144,	ce loss: 0.53510,	train acc: 0.75351
Epoch: 145,	ce loss: 0.49686,	train acc: 0.77522
Epoch: 146,	ce loss: 0.47418,	train acc: 0.80715
Epoch: 147,	ce loss: 0.48030,	train acc: 0.79438
Epoch: 148,	ce loss: 0.46470,	train acc: 0.78927
Epoch: 149,	ce loss: 0.45510,	train acc: 0.79821
Epoch: 150,	ce loss: 0.42001,	train acc: 0.84163
Epoch: 151,	ce loss: 0.44258,	train acc: 0.82759
Epoch: 152,	ce loss: 0.43942,	train acc: 0.81865
Epoch: 153,	ce loss: 0.38762,	train acc: 0.83014
Epoch: 154,	ce loss: 0.36187,	train acc: 0.85568
Epoch: 155,	ce loss: 0.43024,	train acc: 0.82503
Epoch: 156,	ce loss: 0.44683,	train acc: 0.78672
Epoch: 157,	ce loss: 0.48806,	train acc: 0.77267
Epoch: 158,	ce loss: 0.43775,	train acc: 0.81481
Epoch: 159,	ce loss: 0.34396,	train acc: 0.85568
Epoch: 160,	ce loss: 0.37920,	train acc: 0.83269
Epoch: 161,	ce loss: 0.42007,	train acc: 0.80204
Epoch: 162,	ce loss: 0.37880,	train acc: 0.84291
Epoch: 163,	ce loss: 0.41523,	train acc: 0.81865
Epoch: 164,	ce loss: 0.32761,	train acc: 0.87995
Epoch: 165,	ce loss: 0.32570,	train acc: 0.84802
Epoch: 166,	ce loss: 0.35930,	train acc: 0.85441
Epoch: 167,	ce loss: 0.38362,	train acc: 0.82120
Epoch: 168,	ce loss: 0.32865,	train acc: 0.87867
Epoch: 169,	ce loss: 0.31998,	train acc: 0.87229
Epoch: 170,	ce loss: 0.29511,	train acc: 0.89144
Epoch: 171,	ce loss: 0.33913,	train acc: 0.84674
Epoch: 172,	ce loss: 0.31171,	train acc: 0.84419
Epoch: 173,	ce loss: 0.38428,	train acc: 0.84419
Epoch: 174,	ce loss: 0.32651,	train acc: 0.85313
Epoch: 175,	ce loss: 0.27954,	train acc: 0.89400
Epoch: 176,	ce loss: 0.36794,	train acc: 0.86335
Epoch: 177,	ce loss: 0.26724,	train acc: 0.87867
Epoch: 178,	ce loss: 0.25385,	train acc: 0.89144
Epoch: 179,	ce loss: 0.37816,	train acc: 0.84036
Epoch: 180,	ce loss: 0.72351,	train acc: 0.57471
Epoch: 181,	ce loss: 0.59290,	train acc: 0.66539
Epoch: 182,	ce loss: 0.70559,	train acc: 0.62835
Epoch: 183,	ce loss: 0.72042,	train acc: 0.62197
Epoch: 184,	ce loss: 0.74232,	train acc: 0.63346
Epoch: 185,	ce loss: 0.62073,	train acc: 0.68582
Epoch: 186,	ce loss: 0.66664,	train acc: 0.67178
Epoch: 187,	ce loss: 0.59153,	train acc: 0.65517
Epoch: 188,	ce loss: 0.63108,	train acc: 0.68199
Epoch: 189,	ce loss: 0.64495,	train acc: 0.61558
Epoch: 190,	ce loss: 0.64487,	train acc: 0.65134
Epoch: 191,	ce loss: 0.64751,	train acc: 0.66284
Epoch: 192,	ce loss: 0.65142,	train acc: 0.66922
Epoch: 193,	ce loss: 0.63131,	train acc: 0.67178
Epoch: 194,	ce loss: 0.64469,	train acc: 0.64623
Epoch: 195,	ce loss: 0.65159,	train acc: 0.62708
Epoch: 196,	ce loss: 0.58993,	train acc: 0.67816
Epoch: 197,	ce loss: 0.62030,	train acc: 0.67050
Epoch: 198,	ce loss: 0.64677,	train acc: 0.53640
Epoch: 199,	ce loss: 0.58448,	train acc: 0.69093
Epoch: 200,	ce loss: 0.61712,	train acc: 0.65134
Epoch: 201,	ce loss: 0.56906,	train acc: 0.68199
Epoch: 202,	ce loss: 0.60833,	train acc: 0.66411
Epoch: 203,	ce loss: 0.62102,	train acc: 0.65773
Epoch: 204,	ce loss: 0.60253,	train acc: 0.65900
Epoch: 205,	ce loss: 0.61795,	train acc: 0.67561
Epoch: 206,	ce loss: 0.63947,	train acc: 0.68072
Epoch: 207,	ce loss: 0.61813,	train acc: 0.67050
Epoch: 208,	ce loss: 0.64344,	train acc: 0.68455
Epoch: 209,	ce loss: 0.62469,	train acc: 0.66156
Epoch: 210,	ce loss: 0.60688,	train acc: 0.66667
Epoch: 211,	ce loss: 0.58179,	train acc: 0.66028
Epoch: 212,	ce loss: 0.56305,	train acc: 0.69221
Epoch: 213,	ce loss: 0.57696,	train acc: 0.71009
Epoch: 214,	ce loss: 0.59055,	train acc: 0.68199
Epoch: 215,	ce loss: 0.53419,	train acc: 0.69221
Epoch: 216,	ce loss: 0.58417,	train acc: 0.67178
Epoch: 217,	ce loss: 0.56877,	train acc: 0.71009
Epoch: 218,	ce loss: 0.54347,	train acc: 0.74202
Epoch: 219,	ce loss: 0.54561,	train acc: 0.74713
Epoch: 220,	ce loss: 0.52939,	train acc: 0.72669
Epoch: 221,	ce loss: 0.52647,	train acc: 0.72542
Epoch: 222,	ce loss: 0.50398,	train acc: 0.74585
Epoch: 223,	ce loss: 0.49832,	train acc: 0.72669
Epoch: 224,	ce loss: 0.49551,	train acc: 0.75096
Epoch: 225,	ce loss: 0.48091,	train acc: 0.75862
Epoch: 226,	ce loss: 0.48174,	train acc: 0.75223
Epoch: 227,	ce loss: 0.48562,	train acc: 0.74840
Epoch: 228,	ce loss: 0.46170,	train acc: 0.75096
Epoch: 229,	ce loss: 0.45701,	train acc: 0.77522
Epoch: 230,	ce loss: 0.43933,	train acc: 0.77395
Epoch: 231,	ce loss: 0.47873,	train acc: 0.75990
Epoch: 232,	ce loss: 0.47294,	train acc: 0.73563
Epoch: 233,	ce loss: 0.51347,	train acc: 0.69860
Epoch: 234,	ce loss: 0.44535,	train acc: 0.75862
Epoch: 235,	ce loss: 0.51724,	train acc: 0.72158
Epoch: 236,	ce loss: 0.43450,	train acc: 0.74840
Epoch: 237,	ce loss: 0.47453,	train acc: 0.74968
Epoch: 238,	ce loss: 0.41950,	train acc: 0.77905
Epoch: 239,	ce loss: 0.41885,	train acc: 0.81226
Epoch: 240,	ce loss: 0.41096,	train acc: 0.80204
Epoch: 241,	ce loss: 0.40182,	train acc: 0.80843
Epoch: 242,	ce loss: 0.45411,	train acc: 0.75862
Epoch: 243,	ce loss: 0.36525,	train acc: 0.83269
Epoch: 244,	ce loss: 0.41458,	train acc: 0.77778
Epoch: 245,	ce loss: 0.31625,	train acc: 0.87739
Epoch: 246,	ce loss: 0.34760,	train acc: 0.84674
Epoch: 247,	ce loss: 0.34366,	train acc: 0.84291
Epoch: 248,	ce loss: 0.32151,	train acc: 0.86718
Epoch: 249,	ce loss: 0.33530,	train acc: 0.84291
Epoch: 250,	ce loss: 0.32682,	train acc: 0.85441
Epoch: 251,	ce loss: 0.32679,	train acc: 0.85951
Epoch: 252,	ce loss: 0.25792,	train acc: 0.89017
Epoch: 253,	ce loss: 0.27583,	train acc: 0.87101
Epoch: 254,	ce loss: 0.26773,	train acc: 0.88889
Epoch: 255,	ce loss: 0.26887,	train acc: 0.87484
Epoch: 256,	ce loss: 0.62841,	train acc: 0.74713
Epoch: 257,	ce loss: 0.67367,	train acc: 0.68838
Epoch: 258,	ce loss: 0.68890,	train acc: 0.69093
Epoch: 259,	ce loss: 0.65492,	train acc: 0.67944
Epoch: 260,	ce loss: 0.60684,	train acc: 0.66922
Epoch: 261,	ce loss: 0.59096,	train acc: 0.65517
Epoch: 262,	ce loss: 0.56741,	train acc: 0.71137
Epoch: 263,	ce loss: 0.56423,	train acc: 0.69604
Epoch: 264,	ce loss: 0.55042,	train acc: 0.70498
Epoch: 265,	ce loss: 0.48436,	train acc: 0.73563
Epoch: 266,	ce loss: 0.57872,	train acc: 0.67816
Epoch: 267,	ce loss: 0.54463,	train acc: 0.67433
Epoch: 268,	ce loss: 0.51808,	train acc: 0.69093
Epoch: 269,	ce loss: 0.50623,	train acc: 0.69987
Epoch: 270,	ce loss: 0.51497,	train acc: 0.71775
Epoch: 271,	ce loss: 0.49739,	train acc: 0.73819
Epoch: 272,	ce loss: 0.49543,	train acc: 0.78033
Epoch: 273,	ce loss: 0.50247,	train acc: 0.76884
Epoch: 274,	ce loss: 0.48144,	train acc: 0.77267
Epoch: 275,	ce loss: 0.53124,	train acc: 0.69349
Epoch: 276,	ce loss: 0.56863,	train acc: 0.68072
Epoch: 277,	ce loss: 0.57315,	train acc: 0.71137
Epoch: 278,	ce loss: 0.56515,	train acc: 0.69860
Epoch: 279,	ce loss: 0.54449,	train acc: 0.71137
Epoch: 280,	ce loss: 0.54424,	train acc: 0.69221
Epoch: 281,	ce loss: 0.52719,	train acc: 0.69604
Epoch: 282,	ce loss: 0.51680,	train acc: 0.71903
Epoch: 283,	ce loss: 0.49630,	train acc: 0.71009
Epoch: 284,	ce loss: 0.48606,	train acc: 0.73563
Epoch: 285,	ce loss: 0.47069,	train acc: 0.77267
Epoch: 286,	ce loss: 0.46298,	train acc: 0.81098
Epoch: 287,	ce loss: 0.41722,	train acc: 0.82375
Epoch: 288,	ce loss: 0.44742,	train acc: 0.77011
Epoch: 289,	ce loss: 0.43782,	train acc: 0.79183
Epoch: 290,	ce loss: 0.41157,	train acc: 0.83780
Epoch: 291,	ce loss: 0.41646,	train acc: 0.81865
Epoch: 292,	ce loss: 0.38787,	train acc: 0.83908
Epoch: 293,	ce loss: 0.37533,	train acc: 0.84802
Epoch: 294,	ce loss: 0.38811,	train acc: 0.84163
Epoch: 295,	ce loss: 0.34157,	train acc: 0.86462
Epoch: 296,	ce loss: 0.40129,	train acc: 0.79055
Epoch: 297,	ce loss: 0.46084,	train acc: 0.73052
Epoch: 298,	ce loss: 0.40155,	train acc: 0.76373
Epoch: 299,	ce loss: 0.33058,	train acc: 0.86207
Epoch: 300,	ce loss: 0.35679,	train acc: 0.86079
Epoch: 301,	ce loss: 0.36539,	train acc: 0.85568
Epoch: 302,	ce loss: 0.32611,	train acc: 0.86973
Epoch: 303,	ce loss: 0.34748,	train acc: 0.86079
Epoch: 304,	ce loss: 0.33027,	train acc: 0.83397
Epoch: 305,	ce loss: 0.28152,	train acc: 0.86845
Epoch: 306,	ce loss: 0.30802,	train acc: 0.86207
Epoch: 307,	ce loss: 0.28117,	train acc: 0.88506
Epoch: 308,	ce loss: 0.26542,	train acc: 0.90294
Epoch: 309,	ce loss: 0.29760,	train acc: 0.87101
Epoch: 310,	ce loss: 0.27832,	train acc: 0.89655
Epoch: 311,	ce loss: 0.26280,	train acc: 0.89144
Epoch: 312,	ce loss: 0.28055,	train acc: 0.88506
Epoch: 313,	ce loss: 0.23351,	train acc: 0.90421
Epoch: 314,	ce loss: 0.28130,	train acc: 0.88761
Epoch: 315,	ce loss: 0.25139,	train acc: 0.90549
Epoch: 316,	ce loss: 0.25017,	train acc: 0.89783
Epoch: 317,	ce loss: 0.23626,	train acc: 0.89527
Epoch: 318,	ce loss: 0.22980,	train acc: 0.90805
Epoch: 319,	ce loss: 0.23784,	train acc: 0.91060
Epoch: 320,	ce loss: 0.19753,	train acc: 0.92337
Epoch: 321,	ce loss: 0.23733,	train acc: 0.90677
Epoch: 322,	ce loss: 0.19660,	train acc: 0.91188
Epoch: 323,	ce loss: 0.20074,	train acc: 0.91188
Epoch: 324,	ce loss: 0.22440,	train acc: 0.90294
Epoch: 325,	ce loss: 0.20716,	train acc: 0.91699
Epoch: 326,	ce loss: 0.20528,	train acc: 0.90805
Epoch: 327,	ce loss: 0.21096,	train acc: 0.91315
Epoch: 328,	ce loss: 0.22375,	train acc: 0.89272
Epoch: 329,	ce loss: 0.23700,	train acc: 0.87995
Epoch: 330,	ce loss: 0.24663,	train acc: 0.90932
Epoch: 331,	ce loss: 0.17978,	train acc: 0.92720
Epoch: 332,	ce loss: 0.19739,	train acc: 0.91699
Epoch: 333,	ce loss: 0.25404,	train acc: 0.89272
Epoch: 334,	ce loss: 0.20076,	train acc: 0.91443
Epoch: 335,	ce loss: 0.23208,	train acc: 0.90805
Epoch: 336,	ce loss: 0.21305,	train acc: 0.91443
Epoch: 337,	ce loss: 0.20763,	train acc: 0.90421
Epoch: 338,	ce loss: 0.23002,	train acc: 0.91315
Epoch: 339,	ce loss: 0.30122,	train acc: 0.85441
Epoch: 340,	ce loss: 0.20892,	train acc: 0.92209
Epoch: 341,	ce loss: 0.21577,	train acc: 0.90805
Epoch: 342,	ce loss: 0.23414,	train acc: 0.91060
Epoch: 343,	ce loss: 0.22908,	train acc: 0.91060
Epoch: 344,	ce loss: 0.23966,	train acc: 0.90805
Epoch: 345,	ce loss: 0.26108,	train acc: 0.89400
Epoch: 346,	ce loss: 0.30949,	train acc: 0.89272
Epoch: 347,	ce loss: 0.29526,	train acc: 0.88633
Epoch: 348,	ce loss: 0.25309,	train acc: 0.88889
Epoch: 349,	ce loss: 0.27356,	train acc: 0.88506
Epoch: 350,	ce loss: 0.23802,	train acc: 0.90038
Epoch: 351,	ce loss: 0.35811,	train acc: 0.83780
Epoch: 352,	ce loss: 0.21371,	train acc: 0.92209
Epoch: 353,	ce loss: 0.28124,	train acc: 0.87612
Epoch: 354,	ce loss: 0.26662,	train acc: 0.88889
Epoch: 355,	ce loss: 0.30840,	train acc: 0.86845
Epoch: 356,	ce loss: 0.22982,	train acc: 0.89911
Epoch: 357,	ce loss: 0.32633,	train acc: 0.87612
Epoch: 358,	ce loss: 0.21994,	train acc: 0.91188
Epoch: 359,	ce loss: 0.30989,	train acc: 0.84036
Epoch: 360,	ce loss: 0.28149,	train acc: 0.88889
Epoch: 361,	ce loss: 0.23515,	train acc: 0.90294
Epoch: 362,	ce loss: 0.23830,	train acc: 0.90038
Epoch: 363,	ce loss: 0.21702,	train acc: 0.90677
Epoch: 364,	ce loss: 0.20560,	train acc: 0.92720
Epoch: 365,	ce loss: 0.22422,	train acc: 0.90549
Epoch: 366,	ce loss: 0.19791,	train acc: 0.92082
Epoch: 367,	ce loss: 0.20355,	train acc: 0.91443
Epoch: 368,	ce loss: 0.19666,	train acc: 0.91443
Epoch: 369,	ce loss: 0.20690,	train acc: 0.92976
Epoch: 370,	ce loss: 0.18912,	train acc: 0.92209
Epoch: 371,	ce loss: 0.19290,	train acc: 0.91826
Epoch: 372,	ce loss: 0.16763,	train acc: 0.92209
Epoch: 373,	ce loss: 0.22329,	train acc: 0.92465
Epoch: 374,	ce loss: 0.19667,	train acc: 0.91699
Epoch: 375,	ce loss: 0.20034,	train acc: 0.91699
Epoch: 376,	ce loss: 0.18387,	train acc: 0.93103
Epoch: 377,	ce loss: 0.18355,	train acc: 0.91699
Epoch: 378,	ce loss: 0.17322,	train acc: 0.93742
Epoch: 379,	ce loss: 0.20159,	train acc: 0.90677
Epoch: 380,	ce loss: 0.16691,	train acc: 0.92209
Epoch: 381,	ce loss: 0.24002,	train acc: 0.89783
Epoch: 382,	ce loss: 0.21308,	train acc: 0.91188
Epoch: 383,	ce loss: 0.19085,	train acc: 0.91188
Epoch: 384,	ce loss: 0.17028,	train acc: 0.92720
Epoch: 385,	ce loss: 0.17260,	train acc: 0.92593
Epoch: 386,	ce loss: 0.23228,	train acc: 0.90294
Epoch: 387,	ce loss: 0.18821,	train acc: 0.90805
Epoch: 388,	ce loss: 0.21341,	train acc: 0.90805
Epoch: 389,	ce loss: 0.26276,	train acc: 0.89783
Epoch: 390,	ce loss: 0.20599,	train acc: 0.91315
Epoch: 391,	ce loss: 0.19181,	train acc: 0.91315
Epoch: 392,	ce loss: 0.20620,	train acc: 0.90549
Epoch: 393,	ce loss: 0.19711,	train acc: 0.90677
Epoch: 394,	ce loss: 0.16718,	train acc: 0.92720
Epoch: 395,	ce loss: 0.17202,	train acc: 0.92720
Epoch: 396,	ce loss: 0.16223,	train acc: 0.92720
Epoch: 397,	ce loss: 0.19389,	train acc: 0.91826
Epoch: 398,	ce loss: 0.17384,	train acc: 0.92337
Epoch: 399,	ce loss: 0.14912,	train acc: 0.93103
Epoch: 400,	ce loss: 0.13436,	train acc: 0.94764
Epoch: 401,	ce loss: 0.20305,	train acc: 0.92848
Epoch: 402,	ce loss: 0.16472,	train acc: 0.93231
Epoch: 403,	ce loss: 0.13376,	train acc: 0.94253
Epoch: 404,	ce loss: 0.15443,	train acc: 0.93742
Epoch: 405,	ce loss: 0.15771,	train acc: 0.93997
Epoch: 406,	ce loss: 0.15191,	train acc: 0.93487
Epoch: 407,	ce loss: 0.15593,	train acc: 0.93359
Epoch: 408,	ce loss: 0.16861,	train acc: 0.93103
Epoch: 409,	ce loss: 0.24334,	train acc: 0.90549
Epoch: 410,	ce loss: 0.28934,	train acc: 0.87356
Epoch: 411,	ce loss: 0.21075,	train acc: 0.91826
Epoch: 412,	ce loss: 0.22290,	train acc: 0.91188
Epoch: 413,	ce loss: 0.21595,	train acc: 0.91315
Epoch: 414,	ce loss: 0.18396,	train acc: 0.92976
Epoch: 415,	ce loss: 0.21414,	train acc: 0.90166
Epoch: 416,	ce loss: 0.24154,	train acc: 0.90294
Epoch: 417,	ce loss: 0.17309,	train acc: 0.92720
Epoch: 418,	ce loss: 0.24165,	train acc: 0.89655
Epoch: 419,	ce loss: 0.18630,	train acc: 0.92337
Epoch: 420,	ce loss: 0.23110,	train acc: 0.89272
Epoch: 421,	ce loss: 0.23863,	train acc: 0.88761
Epoch: 422,	ce loss: 0.23288,	train acc: 0.89400
Epoch: 423,	ce loss: 0.22118,	train acc: 0.90549
Epoch: 424,	ce loss: 0.19846,	train acc: 0.92209
Epoch: 425,	ce loss: 0.22844,	train acc: 0.89655
Epoch: 426,	ce loss: 0.23309,	train acc: 0.89911
